employee_id,department,job_role_level,education_level,performance_rating,years_at_company,years_since_last_promotion,monthly_salary_kes,overtime_hours_per_month,job_satisfaction_score,work_life_balance_score,distance_from_home_km,num_companies_worked_previously,remote_work_days_per_week,bonus_amount_kes,attrition
1140,Finance,Senior,Master's,Low,5.9,5.3,153235.0,14.8,5.0,,5.8,1,5,20573.774313776335,No
1141,Engineering,Mid,Master's,Average,4.2,2.6,117729.0,7.2,3.3,1.0,8.0,2,2,27649.713252971665,No
1142,Engineering,Junior,Bachelor's,High,5.2,3.0,65017.0,1.5,1.6,3.1,9.2,0,0,65796.29823177285,No
1143,Operations,Junior,Bachelor's,Average,6.2,5.0,41978.0,2.4,3.2,2.3,10.9,2,0,,No
1144,Sales,Junior,Bachelor's,Outstanding,2.6,2.1,51005.0,21.3,2.1,3.3,6.9,1,1,97952.26216484688,No
1145,Operations,Junior,Bachelor's,Average,8.6,2.2,52422.0,11.1,5.0,2.4,16.7,1,2,,No
1146,HR,Junior,Bachelor's,High,1.4,1.1,24069.0,22.8,1.7,2.8,13.8,1,5,23182.3983115097,No
1147,Engineering,Mid,PhD,High,14.6,7.2,117114.0,17.0,2.8,2.8,20.2,3,2,42287.480013947104,No
1148,Engineering,Lead,Master's,Average,2.2,1.8,195576.0,0.3,4.3,3.7,11.3,1,2,27234.297648808206,No
1149,Operations,Junior,Diploma,Low,6.7,5.4,38337.0,18.2,3.7,2.7,25.8,3,4,,Yes
1150,Engineering,Junior,Bachelor's,Average,5.4,3.6,49982.0,5.1,3.8,3.5,11.8,4,4,14995.1087986429,No
1151,HR,Mid,Bachelor's,Average,4.1,0.9,117609.0,15.6,3.8,4.4,5.3,0,2,33864.06736978892,No
1152,Operations,Junior,Bachelor's,High,2.7,2.1,21061.0,10.3,5.0,2.4,2.8,2,4,,No
1153,Operations,Junior,Bachelor's,High,3.8,3.3,39191.0,8.9,3.9,2.2,2.6,3,4,,No
1154,Sales,Junior,Diploma,Average,6.0,3.1,20000.0,14.3,3.5,2.0,3.5,2,0,22671.864160243775,Yes
1155,HR,Lead,Bachelor's,Average,6.8,1.4,167719.0,3.0,2.6,3.1,5.3,0,2,26730.83272182609,No
1156,Operations,Lead,Bachelor's,Low,7.5,4.5,121897.0,2.0,4.6,2.3,10.5,4,1,,No
1157,Engineering,Mid,Bachelor's,Average,6.5,4.7,90174.0,9.1,2.8,2.9,9.5,2,4,41731.07958840707,No
1158,Operations,Junior,Master's,High,7.8,3.9,52620.0,12.6,4.2,4.1,8.0,2,2,,No
1159,Engineering,Senior,Diploma,Average,4.0,1.4,164011.0,16.5,2.8,3.1,15.4,3,1,57379.022458956366,Yes
1160,Sales,Mid,PhD,Average,3.1,1.2,82264.0,9.0,4.3,4.3,3.6,1,5,7160.1063757024785,No
1161,Sales,Senior,PhD,Low,9.8,8.7,88921.0,20.6,3.5,3.6,25.2,0,3,71375.08878875092,No
1162,Operations,Senior,Bachelor's,Outstanding,9.1,5.4,158517.0,64.6,3.2,3.6,15.0,1,3,,Yes
1163,Sales,Mid,Bachelor's,Low,1.9,1.2,81977.0,5.5,3.3,2.5,18.3,2,5,8711.446469035445,No
1164,Sales,Mid,Bachelor's,Low,9.8,8.4,70498.0,17.8,3.6,1.4,11.3,2,1,14409.486798234568,Yes
1165,Finance,Junior,Diploma,High,4.2,3.3,51404.0,13.0,4.3,1.0,20.3,1,1,7326.44767061609,No
1166,Sales,Senior,Bachelor's,Outstanding,14.1,8.7,183509.0,9.5,2.6,2.0,37.6,2,0,75382.67078930109,Yes
1167,HR,Senior,Master's,Average,5.1,3.6,139916.0,3.2,5.0,4.0,17.2,2,4,14309.712019035063,No
1168,Finance,Junior,Master's,Average,8.9,3.5,23003.0,25.7,4.4,3.6,7.1,1,3,19549.980201425646,No
1169,Operations,Mid,Bachelor's,High,6.7,3.7,125750.0,7.9,2.5,5.0,10.0,2,0,,No
1170,HR,Junior,Bachelor's,Outstanding,1.5,1.0,64324.0,15.8,2.2,2.4,3.4,1,5,36037.23630149023,No
1171,Sales,Mid,Diploma,High,20.6,11.5,62064.0,6.8,4.3,2.2,18.3,1,4,45164.351671724224,No
1172,Operations,Mid,Bachelor's,Average,4.2,1.1,93608.0,14.5,2.9,3.9,7.8,3,5,,No
1173,Sales,Mid,Diploma,High,6.5,2.4,97246.0,7.8,2.3,1.4,22.8,2,2,17909.277193358354,Yes
1174,Engineering,Senior,Master's,High,3.0,2.3,121604.0,15.9,3.2,2.9,6.0,2,3,5833.637120344721,Yes
1175,Engineering,Lead,Master's,Average,0.5,0.3,166354.0,31.3,3.2,2.2,19.4,2,3,41579.84372588175,No
1176,Operations,Senior,Bachelor's,Average,0.8,0.4,113884.0,4.5,1.8,2.7,8.3,0,4,,No
1177,Sales,Mid,Bachelor's,High,5.1,3.7,113253.0,1.0,3.8,2.9,14.9,2,4,44252.32173485316,No
1178,Sales,Lead,Diploma,Outstanding,6.3,5.5,111352.0,18.1,4.4,3.2,24.3,5,3,20859.092367139343,No
1179,HR,Junior,Master's,Average,6.6,4.8,76965.0,44.2,2.2,1.3,12.1,1,3,16801.440508765547,Yes
1180,Sales,Mid,Bachelor's,High,3.5,1.5,77680.0,40.2,4.1,2.4,30.5,4,3,45128.83854252973,Yes
1181,Operations,Junior,Bachelor's,Outstanding,8.4,3.7,28591.0,28.6,2.1,4.8,18.2,1,1,,No
1182,HR,Mid,PhD,Average,10.4,3.7,94754.0,26.9,3.5,2.7,4.3,0,4,19369.68991671009,No
1183,Sales,Mid,Master's,Outstanding,1.4,0.5,98037.0,5.1,5.0,2.2,54.5,1,4,17749.38958579727,No
1184,Sales,Mid,Diploma,High,9.3,5.6,52477.0,20.1,3.2,3.7,19.0,0,0,11871.286769299837,No
1185,Engineering,Mid,Diploma,Average,5.5,3.4,134805.0,25.4,2.7,3.5,10.3,2,5,38235.43524953886,No
1186,Operations,Lead,Master's,Low,2.5,1.6,184143.0,5.7,2.7,3.7,5.3,3,2,,Yes
1187,Finance,Senior,Bachelor's,High,6.3,3.1,114138.0,20.9,4.5,2.2,6.0,3,0,10874.663341111776,No
1188,Finance,Senior,Master's,Average,1.2,0.6,194631.0,15.8,2.3,3.2,15.1,0,3,10090.190080298013,No
1189,Sales,Senior,Master's,Average,4.4,1.1,135484.0,8.2,4.2,2.4,5.6,0,4,22737.09979667758,No
1190,Operations,Junior,Bachelor's,High,2.3,0.9,39134.0,18.6,2.1,4.0,2.9,3,0,,No
1191,Finance,Mid,Bachelor's,Average,1.0,0.9,95630.0,5.4,4.0,2.0,1.9,1,4,27838.519525569438,No
1192,Operations,Mid,Diploma,Outstanding,6.3,4.4,126566.0,4.1,2.6,2.1,7.7,3,4,,No
1193,Operations,Mid,Bachelor's,High,7.4,5.5,99051.0,13.3,2.8,,1.2,2,0,,No
1194,HR,Junior,Diploma,Average,7.0,2.1,35415.0,6.6,2.5,2.0,32.3,0,1,35663.26514587976,Yes
1195,HR,Senior,Bachelor's,Average,9.3,6.3,159900.0,31.4,2.4,1.2,11.1,3,5,36002.185957887785,Yes
1196,HR,Senior,Bachelor's,Average,9.3,2.0,182415.0,1.9,4.7,3.7,5.9,3,4,26188.956742893624,No
1197,HR,Mid,Master's,High,5.3,1.8,74875.0,4.7,3.0,3.4,7.0,3,3,13965.617651250022,No
1198,Engineering,Lead,Bachelor's,Average,7.3,2.7,180046.0,17.2,2.4,,12.2,2,3,34166.222014111576,No
1199,Engineering,Junior,Bachelor's,Outstanding,1.4,0.7,35725.0,7.7,4.6,2.5,16.2,2,0,36058.607363232746,No
1200,Engineering,Mid,Bachelor's,High,9.9,5.9,119059.0,5.2,2.6,3.8,11.9,6,5,11045.620937758164,Yes
1201,Finance,Junior,Bachelor's,High,18.7,14.6,53724.0,33.3,4.8,,7.2,3,4,43803.51654166336,Yes
1202,Sales,Junior,Bachelor's,High,14.7,9.7,43125.0,21.0,1.7,3.0,15.2,2,1,27279.807714988554,Yes
1203,Engineering,Mid,Bachelor's,Average,4.3,1.4,95109.0,14.2,2.0,2.2,2.8,0,1,97193.27498472668,No
1204,HR,Junior,Master's,High,1.5,1.0,69268.0,5.5,2.6,2.8,4.3,2,5,55194.184236656954,No
1205,Operations,Mid,Master's,High,3.0,2.2,112956.0,8.2,3.0,2.9,4.6,1,3,,No
1206,Operations,Junior,Bachelor's,Average,2.5,1.9,37630.0,7.8,1.8,2.9,11.7,1,3,,Yes
1207,Finance,Mid,Diploma,Average,4.2,3.7,84084.0,20.4,3.2,3.9,43.6,1,1,44294.091523373914,No
1208,Finance,Senior,Diploma,Average,6.9,1.4,87685.0,18.8,3.4,4.9,12.7,1,5,12549.278800116193,No
1209,Engineering,Mid,Bachelor's,Average,4.9,4.0,85594.0,4.8,2.7,3.3,8.4,2,5,41838.31021174908,No
1210,Engineering,Senior,Master's,Outstanding,0.9,0.3,147037.0,12.7,3.5,2.4,4.6,0,2,49697.01631140117,No
1211,Engineering,Senior,Bachelor's,High,13.4,7.1,121121.0,20.5,1.0,4.9,23.3,5,3,1150.4356488431622,Yes
1212,Engineering,Senior,Bachelor's,High,0.3,0.1,158350.0,15.5,2.5,3.5,12.9,4,4,44493.51058351376,No
1213,Finance,Junior,Diploma,Average,4.0,0.9,23712.0,6.9,2.5,4.6,13.8,1,3,62089.646967110755,No
1214,Finance,Senior,Master's,Low,6.3,5.4,96678.0,23.9,3.5,2.8,10.0,1,1,9933.316260131449,No
1215,Engineering,Mid,Diploma,Average,18.2,5.8,84435.0,23.0,3.8,3.7,19.1,1,2,1603.783278798331,No
1216,Engineering,Junior,PhD,Outstanding,6.6,2.2,49170.0,3.0,2.4,4.4,21.2,1,5,24191.333426681642,No
1217,HR,Lead,Master's,Outstanding,6.7,3.8,246009.0,2.8,3.2,4.7,7.3,1,5,13017.596201693459,No
1218,Operations,Junior,PhD,Average,4.2,3.7,53870.0,27.6,4.9,3.3,18.1,3,5,,No
1219,Finance,Junior,PhD,High,4.1,3.2,41167.0,12.5,2.5,2.5,14.2,1,4,6855.00868494756,No
1220,Engineering,Mid,Bachelor's,Average,7.0,3.9,61993.0,7.8,3.2,,9.0,2,3,51436.66246036223,Yes
1221,Engineering,Junior,Bachelor's,Average,6.2,5.3,23379.0,14.0,5.0,3.7,1.6,1,5,12658.814099709714,No
1222,HR,Lead,Bachelor's,Average,6.0,1.7,192308.0,11.5,4.1,1.2,11.5,0,3,8774.36421333912,No
1223,Operations,Mid,Bachelor's,Average,16.9,14.3,93581.0,25.3,2.6,2.5,17.3,3,0,,Yes
1224,Finance,Junior,Master's,Average,3.3,2.2,20000.0,12.9,5.0,3.6,7.4,1,4,18188.94546135425,No
1225,Finance,Lead,Bachelor's,High,4.6,2.5,253456.0,20.9,2.5,3.1,12.0,2,4,51961.562264352426,No
1226,Finance,Junior,Master's,Low,2.2,0.7,45675.0,1.1,2.2,2.4,3.2,1,3,36060.530725253666,Yes
1227,Operations,Mid,Diploma,Average,8.7,5.5,109028.0,7.4,1.4,4.8,5.9,2,1,,No
1228,Finance,Junior,Diploma,High,0.7,0.2,45829.0,41.0,2.0,,9.3,1,0,1130.7858669142947,No
1229,HR,Senior,Master's,Outstanding,4.2,1.9,130695.0,16.7,1.8,5.0,7.3,0,4,9287.284179246615,No
1230,Engineering,Junior,Bachelor's,Low,9.1,4.8,40201.0,50.6,4.0,1.3,5.1,2,0,30412.368975624828,Yes
1231,Sales,Junior,Bachelor's,Low,3.5,0.8,27534.0,13.8,3.7,2.5,14.9,0,5,36655.5153343745,No
1232,Finance,Mid,Diploma,Average,4.1,1.7,56488.0,2.7,2.9,2.5,18.3,1,3,39499.07820341138,No
1233,Operations,Junior,Master's,Average,5.6,1.8,48010.0,4.6,3.3,,0.5,3,0,,No
1234,HR,Mid,Diploma,Average,6.7,4.2,122102.0,5.7,3.9,2.0,14.4,1,3,19886.537368386795,No
1235,Engineering,Junior,Bachelor's,Low,13.6,10.7,44105.0,7.6,4.5,1.7,11.6,3,3,72834.05240849387,No
1236,Sales,Senior,Diploma,Average,4.9,1.9,153349.0,32.9,4.1,3.4,33.5,1,3,2209.2026774990118,No
1237,Finance,Mid,Master's,High,5.1,3.5,111766.0,31.0,3.4,2.0,5.2,1,2,41288.389799153396,No
1238,Operations,Junior,Diploma,High,8.1,4.1,51050.0,11.4,3.2,1.8,5.8,0,0,,No
1239,Operations,Mid,Master's,Low,5.9,1.9,55987.0,11.5,3.1,4.3,13.7,1,5,,No
1240,Sales,Mid,Diploma,Low,6.9,2.5,74973.0,23.7,2.4,1.6,16.7,2,2,39377.50130271153,Yes
1241,Engineering,Mid,Bachelor's,Average,9.7,6.6,111779.0,14.8,2.5,3.8,7.8,0,4,7722.646979692356,No
1242,Operations,Senior,Diploma,High,0.4,0.3,118977.0,13.0,4.0,2.9,4.6,2,4,,No
1243,Operations,Mid,Master's,Average,1.0,0.2,74812.0,35.6,1.4,2.1,35.8,2,1,,Yes
1244,Finance,Senior,PhD,High,1.0,0.7,193657.0,2.9,2.0,3.6,17.2,2,4,39065.92288193645,No
1245,Engineering,Senior,Bachelor's,High,6.2,2.8,58885.0,6.5,4.4,3.6,30.8,2,0,33586.02500196982,No
1246,Operations,Junior,Bachelor's,High,2.2,1.5,61098.0,15.8,2.8,,3.6,2,2,,No
1247,Operations,Junior,Diploma,High,4.7,2.2,42840.0,6.3,4.8,3.5,13.2,6,3,,No
1248,Operations,Mid,Diploma,High,9.9,5.7,53815.0,24.2,2.4,,22.5,2,2,,No
1249,Engineering,Junior,Diploma,Average,3.0,1.7,64975.0,26.3,3.4,1.0,21.6,3,3,21255.17506543445,Yes
1250,Sales,Junior,Bachelor's,High,4.1,1.5,46745.0,23.6,2.8,4.2,18.3,0,5,31225.67045838132,No
1251,HR,Mid,Diploma,Average,4.4,2.3,74374.0,8.0,3.0,2.1,7.6,0,1,13663.487760598762,No
1252,Engineering,Junior,PhD,High,9.3,7.1,57930.0,35.0,4.5,3.2,16.6,2,1,75034.63331410398,No
1253,Sales,Senior,Bachelor's,Average,13.8,11.2,168354.0,11.8,4.1,4.9,6.6,1,4,3491.8831384394725,No
1254,Engineering,Junior,Bachelor's,High,14.3,10.8,63551.0,7.2,2.3,3.7,8.2,1,1,1254.9311018018595,No
1255,Finance,Mid,Master's,Average,13.4,10.0,82926.0,1.1,2.4,3.1,4.9,0,0,58301.113308371314,No
1256,Sales,Mid,Master's,Average,12.1,9.4,78149.0,3.7,4.4,2.9,15.0,1,1,20267.857596077272,No
1257,Engineering,Senior,Diploma,Average,5.8,3.9,144887.0,18.4,3.6,3.1,31.0,1,2,36267.89352242477,No
1258,Finance,Senior,Bachelor's,Average,16.7,14.1,114967.0,8.3,3.9,1.0,5.1,2,1,75217.12863901384,No
1259,Finance,Junior,Bachelor's,High,6.4,5.2,50097.0,34.2,2.1,4.2,3.6,1,1,46398.32094210467,No
1260,Operations,Lead,Bachelor's,Outstanding,9.6,8.3,181851.0,17.7,1.8,,9.8,3,1,,Yes
1261,Sales,Junior,Master's,High,1.3,0.5,53131.0,21.1,4.6,,20.5,0,5,44381.31884731589,No
1262,HR,Mid,Bachelor's,Outstanding,3.9,3.1,84807.0,14.1,3.2,4.6,14.0,1,4,54217.76367148598,No
1263,Engineering,Mid,Master's,Average,11.5,3.9,42998.0,29.7,4.2,3.3,34.7,1,4,6613.593488270203,No
1264,Engineering,Lead,Diploma,Low,0.9,0.8,208530.0,9.1,3.3,2.3,16.2,1,3,21066.686885008254,No
1265,Finance,Lead,Bachelor's,High,13.3,5.0,207708.0,16.9,4.9,3.9,33.8,1,5,19747.630045793776,No
1266,Engineering,Junior,Bachelor's,High,3.0,2.3,47709.0,9.7,4.7,3.9,17.8,1,4,21379.894331402502,No
1267,Engineering,Senior,Bachelor's,Average,6.6,1.7,147309.0,10.7,4.0,2.7,8.3,2,3,33155.666286064166,No
1268,HR,Mid,Bachelor's,High,1.5,0.4,123744.0,17.1,2.7,4.2,18.1,1,4,14112.3266603728,No
1269,Engineering,Lead,Master's,Low,8.0,5.7,111339.0,7.9,4.2,,8.1,1,5,2557.482928240911,No
1270,Finance,Junior,Diploma,Average,5.6,4.4,58104.0,11.1,2.4,3.3,23.4,0,0,44347.17749352243,No
1271,Engineering,Junior,Diploma,Average,6.7,2.3,44224.0,42.5,2.2,3.9,1.6,2,3,24351.838711344924,Yes
1272,Finance,Mid,Diploma,Average,3.7,2.9,112251.0,5.5,4.2,2.1,13.6,1,5,23612.937856745128,No
1273,Engineering,Junior,Diploma,Average,5.0,1.8,33340.0,14.6,1.8,3.3,10.3,0,3,27432.67939583283,No
1274,Operations,Junior,Bachelor's,High,1.5,1.2,61198.0,26.9,4.5,1.8,1.7,0,1,,No
1275,Operations,Junior,Diploma,Average,3.3,1.1,29323.0,3.6,2.5,3.0,24.1,4,1,,No
1276,Engineering,Junior,Master's,High,8.2,2.1,46161.0,3.2,1.8,1.3,12.1,1,0,46883.574515414424,No
1277,Engineering,Mid,Bachelor's,High,8.9,3.8,69606.0,8.4,2.8,4.8,9.5,2,4,29360.527683905315,No
1278,Engineering,Senior,Bachelor's,Average,8.7,5.9,164178.0,8.6,2.9,1.9,17.7,0,1,46380.517724552,No
1279,Sales,Junior,Master's,Low,1.1,0.3,50813.0,1.3,3.6,3.5,9.9,2,4,45916.10832445485,No
1280,HR,Lead,Master's,Outstanding,5.6,2.4,254516.0,3.1,2.0,,16.3,2,1,8514.3339047951,No
1281,Finance,Senior,Diploma,High,1.3,0.4,72658.0,28.0,5.0,3.3,11.4,1,2,36672.618925789786,No
1282,HR,Mid,Diploma,Average,7.5,4.5,125106.0,18.0,4.3,3.3,10.4,2,3,37541.573236557786,No
1283,Engineering,Junior,Master's,Low,6.9,3.7,48357.0,16.9,3.2,4.9,13.3,3,0,1419.4878683039688,Yes
1284,Engineering,Lead,Bachelor's,Average,5.0,3.4,147473.0,4.3,1.6,5.0,27.5,2,1,13059.886423190736,Yes
1285,Operations,Senior,Diploma,High,4.5,1.8,125214.0,22.0,3.2,4.6,25.1,3,4,,No
1286,Engineering,Senior,Master's,Low,0.9,0.3,172389.0,13.9,2.9,3.5,5.2,2,1,22982.26394437622,No
1287,HR,Mid,Master's,Low,3.3,1.5,131773.0,15.3,1.7,3.4,11.3,1,4,73561.84016025074,No
1288,Engineering,Mid,Bachelor's,High,3.5,2.2,89519.0,35.9,4.4,4.2,6.4,2,0,5702.534663913994,No
1289,Finance,Senior,Diploma,High,1.5,0.3,133224.0,18.0,3.6,2.5,24.9,4,5,28588.664047039387,No
1290,Sales,Junior,Bachelor's,Average,11.7,8.0,20000.0,55.8,2.8,2.6,6.1,0,4,25278.310723758732,No
1291,Sales,Mid,Bachelor's,High,5.3,1.8,125904.0,4.2,4.1,,8.1,0,4,52953.4484133421,No
1292,HR,Junior,Bachelor's,Average,4.8,1.2,60107.0,16.9,3.4,3.3,5.6,2,2,21167.292439364133,No
1293,HR,Senior,Diploma,High,2.1,0.6,137398.0,14.3,2.6,5.0,9.6,2,2,54689.6375889765,No
1294,Engineering,Junior,Master's,High,1.1,0.8,24804.0,9.1,3.9,3.7,15.8,1,5,31013.184302661222,No
1295,Engineering,Junior,Bachelor's,Outstanding,4.9,3.9,41043.0,15.6,2.3,1.1,13.3,3,4,29775.242540997344,No
1296,Engineering,Senior,Bachelor's,Outstanding,1.4,1.1,154910.0,11.8,4.2,1.9,14.6,3,3,27947.227176675966,No
1297,HR,Senior,Bachelor's,High,4.0,1.7,193236.0,11.4,4.5,3.2,5.9,1,1,31465.133603349383,No
1298,Sales,Junior,Bachelor's,Average,25.6,13.5,51359.0,8.0,3.3,,7.3,2,2,10021.813440706537,No
1299,Operations,Mid,Bachelor's,High,8.7,2.4,105035.0,13.9,4.3,,11.5,2,5,,No
1300,Operations,Junior,Bachelor's,High,3.4,2.3,63772.0,17.1,1.6,3.9,17.2,3,4,,Yes
