customer_id,contract_type,payment_method,internet_service,tech_support,has_multiple_lines,senior_citizen,customer_satisfaction_level,competitor_offer_recent,tenure_months,monthly_charges_kes,total_charges_kes,num_support_tickets,partner_dependents_count,avg_monthly_data_usage_gb,satisfaction_survey_score,churn
1120,Month-to-Month,Credit Card,DSL,No,No,No,High,No,12.7,4581.0,55774.0,1,0,20.4,,No
1121,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,No,Medium,No,41.3,2101.0,78896.0,4,1,76.9,3.2,No
1122,Month-to-Month,Electronic Check,None,Yes,Yes,No,High,No,46.8,2020.0,96657.0,4,2,,4.5,No
1123,One Year,Electronic Check,DSL,No,Yes,No,Low,Yes,22.6,2350.0,53401.0,3,0,47.3,3.6,No
1124,One Year,Credit Card,Fiber Optic,No,No,No,Low,No,16.7,4600.0,72603.0,1,1,18.8,2.4,Yes
1125,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Medium,Yes,33.1,3112.0,105207.0,4,3,66.0,2.3,Yes
1126,Two Year,Electronic Check,Fiber Optic,No,No,No,High,No,12.0,4891.0,63752.0,1,0,60.5,2.6,No
1127,Month-to-Month,Electronic Check,None,No,No,No,Medium,No,5.8,5212.0,30076.0,2,2,,2.6,Yes
1128,Month-to-Month,Mailed Check,DSL,No,Yes,Yes,Medium,No,28.9,4727.0,132017.0,2,0,51.1,1.9,No
1129,Month-to-Month,Mailed Check,DSL,No,Yes,Yes,Medium,Yes,23.0,5789.0,136556.0,4,0,55.9,3.5,Yes
1130,Two Year,Electronic Check,Fiber Optic,No,Yes,No,High,Yes,28.5,3579.0,90383.0,1,1,27.0,4.4,No
1131,Month-to-Month,Bank Transfer,DSL,Yes,No,Yes,High,No,72.0,6023.0,430190.0,0,0,45.4,3.7,No
1132,Month-to-Month,Mailed Check,DSL,Yes,No,No,Low,Yes,2.9,3586.0,10596.0,2,2,68.9,4.6,Yes
1133,One Year,Mailed Check,None,No,No,No,Medium,No,20.9,2195.0,45186.0,4,0,,4.7,No
1134,Month-to-Month,Electronic Check,None,No,No,No,High,No,65.7,4216.0,270752.0,0,2,,2.6,No
1135,Two Year,Mailed Check,DSL,Yes,No,No,Medium,No,39.8,4035.0,166960.0,1,1,91.0,2.0,No
1136,Month-to-Month,Electronic Check,DSL,Yes,No,Yes,Medium,Yes,30.1,2777.0,84110.0,3,2,46.4,3.4,No
1137,Month-to-Month,Credit Card,Fiber Optic,No,No,No,Medium,No,68.3,4381.0,296902.0,0,0,85.1,,No
1138,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,Low,Yes,40.9,3501.0,145953.0,1,3,34.4,2.5,Yes
1139,One Year,Bank Transfer,Fiber Optic,No,Yes,No,Low,No,18.9,2294.0,43692.0,2,3,63.5,,No
1140,Month-to-Month,Bank Transfer,DSL,Yes,Yes,No,Medium,No,72.0,698.0,52337.0,0,0,58.5,2.7,No
1141,Month-to-Month,Electronic Check,DSL,Yes,No,No,Medium,No,27.4,4063.0,111063.0,1,1,10.2,4.4,No
1142,Month-to-Month,Mailed Check,DSL,No,Yes,No,Medium,Yes,7.9,1944.0,13554.0,1,2,50.7,,No
1143,One Year,Bank Transfer,None,No,Yes,No,Medium,No,6.0,4552.0,29078.0,1,4,,2.8,No
1144,One Year,Bank Transfer,DSL,No,No,No,Medium,Yes,43.1,3867.0,153625.0,2,0,63.7,4.4,No
1145,One Year,Electronic Check,Fiber Optic,No,No,No,High,No,24.9,3958.0,101500.0,3,1,141.3,3.7,No
1146,Month-to-Month,Credit Card,None,No,No,No,Medium,No,28.5,3162.0,88072.0,2,2,,,No
1147,One Year,Electronic Check,DSL,Yes,Yes,No,Medium,No,42.6,2905.0,115000.0,2,0,31.3,2.3,No
1148,Month-to-Month,Electronic Check,None,Yes,Yes,No,Low,No,28.6,4442.0,128644.0,0,0,,3.0,Yes
1149,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,High,No,72.0,2950.0,210966.0,0,1,53.6,2.7,No
1150,Month-to-Month,Electronic Check,None,No,No,Yes,Low,No,33.9,5069.0,166670.0,1,0,,3.3,No
1151,Month-to-Month,Mailed Check,DSL,No,No,No,High,No,17.3,2195.0,36737.0,3,2,41.5,1.2,No
1152,Two Year,Electronic Check,DSL,No,Yes,No,Medium,No,26.2,1715.0,47673.0,1,1,18.2,2.3,No
1153,One Year,Electronic Check,Fiber Optic,Yes,No,No,Medium,Yes,9.6,5538.0,51606.0,2,5,35.6,1.0,Yes
1154,Month-to-Month,Mailed Check,None,Yes,No,No,Medium,No,21.1,3449.0,72121.0,1,0,,3.3,No
1155,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,Yes,Low,No,30.3,2976.0,94671.0,1,1,22.7,3.7,Yes
1156,Two Year,Mailed Check,DSL,Yes,No,No,High,No,49.8,4252.0,218574.0,2,0,36.5,5.0,No
1157,Two Year,Mailed Check,Fiber Optic,No,No,No,Medium,No,58.8,2280.0,125220.0,0,1,95.3,4.9,No
1158,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,High,Yes,23.3,6104.0,148169.0,2,1,81.6,3.9,No
1159,Month-to-Month,Electronic Check,DSL,No,No,No,Low,No,5.1,640.0,3161.0,3,1,81.4,2.6,No
1160,Month-to-Month,Bank Transfer,DSL,No,No,No,Low,Yes,21.3,803.0,16132.0,1,0,65.2,2.1,Yes
1161,One Year,Bank Transfer,None,No,Yes,Yes,Medium,Yes,10.2,2599.0,28045.0,4,3,,2.3,No
1162,Month-to-Month,Electronic Check,DSL,No,No,No,Medium,No,8.0,2652.0,21846.0,3,3,50.5,2.9,No
1163,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Low,No,18.8,5199.0,97281.0,2,1,25.0,3.8,Yes
1164,Month-to-Month,Credit Card,DSL,No,Yes,Yes,Medium,Yes,5.4,3903.0,21816.0,1,0,49.1,3.7,No
1165,One Year,Mailed Check,DSL,No,Yes,No,High,Yes,22.9,4464.0,105045.0,1,0,90.9,3.1,No
1166,Month-to-Month,Credit Card,None,Yes,No,No,Low,No,13.4,2150.0,26838.0,0,1,,2.5,No
1167,Month-to-Month,Credit Card,None,No,No,Yes,High,No,7.7,4743.0,35426.0,1,3,,4.3,No
1168,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,Low,Yes,7.7,4338.0,31645.0,6,2,88.2,3.0,Yes
1169,One Year,Credit Card,None,No,No,No,Medium,No,31.5,4057.0,131308.0,2,1,,2.8,No
1170,One Year,Electronic Check,None,Yes,No,No,High,No,21.8,5579.0,128622.0,2,0,,2.6,No
1171,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,Yes,High,No,30.6,1996.0,62591.0,3,2,61.3,1.2,No
1172,Month-to-Month,Bank Transfer,None,No,No,No,Medium,Yes,42.2,3707.0,151755.0,1,1,,3.0,No
1173,Month-to-Month,Credit Card,DSL,No,No,Yes,Medium,No,18.8,3343.0,66699.0,1,0,63.5,,No
1174,Month-to-Month,Credit Card,Fiber Optic,No,No,No,High,No,13.7,3257.0,47097.0,3,0,65.6,3.1,No
1175,Two Year,Mailed Check,DSL,No,No,No,Medium,No,39.3,4761.0,180065.0,0,2,94.2,4.1,No
1176,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,Yes,Medium,No,13.2,3719.0,52664.0,0,3,19.3,1.8,Yes
1177,Month-to-Month,Electronic Check,DSL,Yes,No,No,Medium,No,48.8,4958.0,237674.0,1,1,54.6,4.2,Yes
1178,One Year,Electronic Check,Fiber Optic,Yes,No,No,Medium,No,19.9,2815.0,50921.0,3,2,39.4,2.9,No
1179,One Year,Bank Transfer,DSL,No,Yes,Yes,Medium,No,56.0,5951.0,325963.0,1,2,32.9,1.8,No
1180,Two Year,Electronic Check,None,No,Yes,No,Low,Yes,44.4,2783.0,109612.0,2,0,,1.7,No
1181,Month-to-Month,Credit Card,DSL,No,Yes,No,Medium,Yes,23.2,5211.0,126293.0,1,3,36.6,3.0,Yes
1182,One Year,Bank Transfer,DSL,No,Yes,No,Medium,No,26.5,4024.0,107135.0,1,1,15.7,3.4,No
1183,Two Year,Electronic Check,Fiber Optic,No,No,No,Low,No,20.8,5134.0,112863.0,1,2,17.9,4.9,No
1184,Two Year,Electronic Check,DSL,No,Yes,No,High,No,41.9,4715.0,202623.0,6,1,26.0,4.1,No
1185,Month-to-Month,Electronic Check,DSL,No,Yes,No,Medium,Yes,21.9,4450.0,98767.0,1,2,102.3,1.6,No
1186,Month-to-Month,Credit Card,DSL,No,No,No,Low,No,72.0,4345.0,302775.0,0,2,31.8,2.4,No
1187,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,High,No,29.0,4080.0,113482.0,5,1,67.2,3.6,No
1188,One Year,Electronic Check,DSL,No,No,No,High,Yes,15.5,5406.0,83357.0,1,3,28.6,5.0,Yes
1189,Month-to-Month,Mailed Check,DSL,No,Yes,No,Medium,No,69.1,1405.0,102019.0,1,1,175.1,5.0,No
1190,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,High,Yes,48.5,669.0,33482.0,1,4,12.6,1.5,No
1191,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,Low,No,67.3,512.0,32624.0,3,1,53.3,2.7,No
1192,Two Year,Bank Transfer,Fiber Optic,Yes,Yes,No,Medium,No,50.3,5048.0,274464.0,0,1,9.1,3.5,No
1193,Month-to-Month,Credit Card,DSL,Yes,Yes,No,High,No,32.4,3675.0,121377.0,1,2,3.5,3.4,No
1194,One Year,Bank Transfer,DSL,No,Yes,Yes,Medium,No,57.8,3656.0,212804.0,0,1,34.7,3.6,No
1195,One Year,Electronic Check,Fiber Optic,Yes,No,No,Medium,No,72.0,2889.0,215903.0,7,3,15.6,4.2,No
1196,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,Medium,No,29.5,4142.0,130576.0,1,1,29.0,3.9,Yes
1197,Month-to-Month,Bank Transfer,DSL,Yes,No,No,Low,No,20.7,3955.0,82235.0,3,0,94.2,3.0,No
1198,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Low,Yes,35.9,5874.0,209124.0,0,0,34.4,4.1,Yes
1199,One Year,Electronic Check,DSL,No,Yes,Yes,Medium,No,7.9,3248.0,25866.0,2,0,61.8,2.9,No
1200,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,No,Low,No,18.2,3720.0,70142.0,1,1,84.0,4.0,Yes
1201,Month-to-Month,Credit Card,None,No,Yes,No,High,Yes,2.7,5182.0,13830.0,2,2,,2.0,Yes
1202,Month-to-Month,Bank Transfer,None,No,No,No,Medium,No,72.0,5006.0,370561.0,4,1,,2.3,No
1203,Month-to-Month,Electronic Check,None,No,No,No,Low,No,41.3,5199.0,208373.0,0,0,,1.2,Yes
1204,Month-to-Month,Credit Card,DSL,Yes,No,No,Medium,No,9.0,5286.0,47707.0,0,0,11.5,4.0,Yes
1205,Month-to-Month,Electronic Check,DSL,Yes,No,No,High,No,23.3,3650.0,80300.0,0,0,43.7,2.7,No
1206,Month-to-Month,Electronic Check,DSL,No,Yes,Yes,Medium,No,62.8,6193.0,393889.0,2,1,42.7,5.0,No
1207,Month-to-Month,Electronic Check,None,No,No,No,Medium,No,10.2,500.0,5837.0,6,0,,2.3,No
1208,Two Year,Bank Transfer,None,No,No,No,Low,No,34.9,5066.0,162593.0,4,0,,2.3,No
1209,One Year,Electronic Check,Fiber Optic,No,No,No,Low,No,41.5,4847.0,213167.0,1,2,52.6,,No
1210,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,Medium,No,21.8,2307.0,49336.0,1,0,53.4,4.0,No
1211,Two Year,Electronic Check,None,No,No,No,Low,No,14.4,3969.0,53552.0,1,1,,,No
1212,Month-to-Month,Credit Card,DSL,No,No,No,High,No,19.0,500.0,8615.0,1,1,52.3,3.7,No
1213,One Year,Bank Transfer,DSL,Yes,No,No,Medium,No,22.4,5536.0,109843.0,1,0,9.2,2.0,No
1214,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,Yes,High,Yes,23.8,2051.0,50587.0,3,2,17.9,3.2,No
1215,Two Year,Credit Card,Fiber Optic,No,Yes,No,Medium,Yes,54.7,5065.0,284388.0,4,0,97.2,5.0,No
1216,Month-to-Month,Electronic Check,None,No,Yes,No,High,No,3.9,4666.0,19173.0,1,2,,4.9,No
1217,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Medium,No,11.6,555.0,7086.0,0,0,82.9,2.6,No
1218,One Year,Bank Transfer,DSL,No,Yes,No,Low,No,17.3,6641.0,115951.0,3,1,41.3,3.4,Yes
1219,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,High,No,29.1,4363.0,127815.0,1,2,26.9,5.0,No
1220,One Year,Credit Card,DSL,No,No,No,Medium,Yes,13.6,5236.0,67504.0,4,0,51.8,4.3,Yes
1221,One Year,Electronic Check,Fiber Optic,No,Yes,Yes,Medium,No,8.8,3354.0,31061.0,0,3,39.2,2.6,Yes
1222,One Year,Credit Card,Fiber Optic,Yes,No,No,Medium,Yes,10.1,3523.0,36837.0,3,1,85.8,4.9,Yes
1223,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,Medium,Yes,14.2,2547.0,35908.0,4,1,25.2,4.0,No
1224,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,Low,No,14.7,1942.0,27498.0,1,4,67.7,3.5,No
1225,Two Year,Electronic Check,None,No,No,No,High,No,31.2,2961.0,91557.0,1,1,,3.4,No
1226,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,High,No,70.9,2556.0,185995.0,0,0,35.9,3.6,No
1227,Two Year,Electronic Check,DSL,Yes,Yes,No,High,No,41.6,5977.0,249704.0,1,1,28.1,3.7,No
1228,Month-to-Month,Bank Transfer,DSL,No,No,No,Medium,No,28.5,6382.0,180957.0,0,0,43.1,3.3,No
1229,Month-to-Month,Electronic Check,DSL,Yes,No,No,High,No,15.8,4891.0,77189.0,3,2,50.7,3.2,Yes
1230,Month-to-Month,Credit Card,DSL,No,Yes,Yes,Medium,No,24.1,2951.0,72966.0,0,2,30.1,3.3,Yes
1231,Two Year,Bank Transfer,None,Yes,Yes,No,Low,No,3.9,5253.0,19267.0,3,0,,5.0,No
1232,Month-to-Month,Credit Card,None,Yes,No,No,High,No,63.9,1452.0,91311.0,4,1,,3.0,No
1233,Month-to-Month,Bank Transfer,None,Yes,Yes,No,Medium,No,23.3,3687.0,86244.0,4,1,,3.6,Yes
1234,One Year,Electronic Check,None,No,Yes,No,High,Yes,41.9,1574.0,64085.0,0,1,,3.2,No
1235,One Year,Bank Transfer,DSL,No,No,No,Low,No,19.8,4675.0,95900.0,3,3,59.4,3.5,No
1236,Month-to-Month,Mailed Check,DSL,Yes,No,No,Low,No,26.2,1056.0,29243.0,0,0,37.9,3.0,No
1237,One Year,Mailed Check,DSL,No,Yes,No,Medium,No,17.6,4295.0,81047.0,1,0,15.0,3.9,No
1238,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,Medium,Yes,14.1,1639.0,22393.0,4,0,80.1,3.0,Yes
1239,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,Medium,Yes,19.9,4852.0,95715.0,2,0,41.4,3.2,No
1240,Two Year,Credit Card,DSL,Yes,Yes,No,High,No,40.1,2492.0,104192.0,1,2,52.8,3.6,No
1241,One Year,Electronic Check,Fiber Optic,No,Yes,No,Low,No,41.9,4590.0,192839.0,4,1,30.2,2.9,Yes
1242,Month-to-Month,Bank Transfer,DSL,No,No,No,Low,No,72.0,2224.0,165453.0,2,1,18.7,4.8,No
1243,One Year,Credit Card,None,No,Yes,Yes,High,No,11.4,3233.0,34190.0,1,1,,1.9,No
1244,Two Year,Bank Transfer,None,No,No,No,Low,Yes,14.2,5937.0,89040.0,2,2,,2.9,No
1245,Two Year,Credit Card,None,Yes,Yes,No,High,No,47.2,3005.0,140794.0,2,1,,4.2,No
1246,Month-to-Month,Electronic Check,None,Yes,Yes,No,Low,No,42.9,1425.0,64906.0,5,2,,2.4,No
1247,Month-to-Month,Electronic Check,DSL,No,No,No,Medium,No,5.6,5202.0,28577.0,3,0,64.4,4.5,Yes
1248,Month-to-Month,Electronic Check,None,No,Yes,No,High,No,20.9,3113.0,63962.0,2,1,,2.7,No
1249,Month-to-Month,Electronic Check,DSL,No,No,No,Medium,No,23.4,4361.0,106769.0,1,0,40.0,3.5,No
1250,One Year,Credit Card,None,No,Yes,No,High,No,39.8,5449.0,199091.0,1,1,,4.0,No
1251,One Year,Credit Card,DSL,No,No,No,Medium,No,18.6,2883.0,51466.0,2,0,9.7,4.5,No
1252,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,Low,Yes,17.6,4526.0,76186.0,3,0,12.8,1.8,No
1253,One Year,Credit Card,None,No,No,No,Low,Yes,37.7,1628.0,57578.0,1,1,,2.3,No
1254,Month-to-Month,Credit Card,Fiber Optic,No,No,No,High,Yes,3.6,6060.0,22639.0,2,0,89.0,2.1,Yes
1255,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,No,Low,No,33.6,5123.0,181137.0,1,1,36.0,3.2,No
1256,Two Year,Mailed Check,Fiber Optic,No,Yes,No,Low,Yes,32.9,1040.0,36572.0,0,2,46.5,4.9,No
1257,Month-to-Month,Credit Card,None,No,No,No,Medium,No,13.4,7165.0,97346.0,4,1,,2.3,Yes
1258,Two Year,Electronic Check,Fiber Optic,No,Yes,No,High,No,30.2,4372.0,131331.0,0,2,74.3,3.1,No
1259,Month-to-Month,Bank Transfer,DSL,No,No,No,Low,No,18.1,4009.0,77568.0,5,1,34.0,3.4,Yes
1260,One Year,Credit Card,Fiber Optic,Yes,No,No,Medium,No,72.0,4050.0,282719.0,0,1,62.0,3.8,No
1261,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,High,Yes,72.0,2899.0,242102.0,1,0,39.7,4.1,No
1262,One Year,Electronic Check,DSL,No,No,Yes,Medium,No,8.4,3071.0,26055.0,0,1,119.4,4.9,No
1263,Month-to-Month,Credit Card,Fiber Optic,No,No,No,Medium,No,39.7,1684.0,64843.0,2,1,110.0,4.3,No
1264,Month-to-Month,Credit Card,None,No,No,No,Low,No,13.8,4965.0,63746.0,0,1,,3.0,No
1265,One Year,Bank Transfer,DSL,Yes,Yes,No,High,Yes,61.9,4170.0,245041.0,2,0,80.1,2.7,No
1266,One Year,Electronic Check,DSL,Yes,No,No,Medium,No,25.6,2912.0,72318.0,2,2,19.6,3.7,No
1267,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,High,No,68.9,4808.0,347585.0,2,3,51.7,3.6,No
1268,Two Year,Bank Transfer,None,No,No,No,Medium,No,16.5,3447.0,61072.0,1,0,,1.5,No
1269,One Year,Mailed Check,Fiber Optic,No,Yes,No,Medium,No,34.6,3620.0,129948.0,1,2,76.3,2.5,No
1270,Month-to-Month,Mailed Check,DSL,No,No,No,Medium,No,17.9,6510.0,114068.0,2,3,35.6,2.5,Yes
1271,Month-to-Month,Bank Transfer,None,No,Yes,No,Low,No,42.6,2005.0,83966.0,1,1,,3.5,No
1272,Two Year,Credit Card,Fiber Optic,Yes,No,No,Low,No,19.2,4446.0,88880.0,1,0,90.0,4.8,No
1273,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Medium,No,7.2,6685.0,47517.0,1,1,73.3,5.0,Yes
1274,Month-to-Month,Electronic Check,DSL,No,No,Yes,High,No,42.6,2970.0,125680.0,2,2,21.5,,No
1275,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Medium,No,20.3,3315.0,70870.0,2,1,42.8,3.7,Yes
1276,One Year,Bank Transfer,None,Yes,No,No,Low,No,36.8,4112.0,154431.0,1,1,,4.0,No
1277,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,Low,No,7.5,3050.0,23347.0,3,0,21.6,2.8,Yes
1278,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,No,Medium,No,5.1,2411.0,12659.0,4,2,63.7,3.0,No
1279,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,Medium,No,19.2,3486.0,66792.0,2,2,10.1,2.1,No
1280,Month-to-Month,Bank Transfer,None,Yes,No,No,Medium,Yes,10.3,5727.0,58659.0,1,0,,2.3,No
1281,Month-to-Month,Mailed Check,DSL,Yes,No,No,Medium,Yes,32.5,6742.0,220974.0,1,3,17.5,3.0,Yes
1282,One Year,Electronic Check,DSL,No,No,No,Low,No,37.0,3341.0,127762.0,2,0,24.3,,No
1283,One Year,Electronic Check,None,Yes,No,No,High,Yes,15.0,5352.0,85076.0,1,1,,1.4,No
1284,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,Medium,No,29.3,8529.0,238093.0,4,0,33.0,3.0,Yes
1285,One Year,Credit Card,DSL,No,Yes,Yes,Medium,No,38.0,3796.0,132285.0,1,0,45.9,3.3,No
1286,One Year,Mailed Check,DSL,No,No,No,High,Yes,58.2,519.0,30789.0,3,0,12.5,3.2,No
1287,Month-to-Month,Electronic Check,DSL,Yes,No,No,Medium,Yes,30.8,2379.0,76090.0,3,2,42.5,2.5,Yes
1288,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,Medium,No,27.5,3546.0,96098.0,3,0,17.6,,No
1289,One Year,Electronic Check,DSL,No,No,Yes,Medium,Yes,32.8,500.0,17306.0,2,0,34.3,4.4,No
1290,Month-to-Month,Credit Card,DSL,No,Yes,Yes,Low,No,49.3,1042.0,50489.0,2,1,37.8,4.8,No
1291,One Year,Mailed Check,Fiber Optic,No,No,No,High,No,72.0,2765.0,202304.0,0,3,56.2,2.4,No
1292,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,High,Yes,30.9,3067.0,106662.0,3,0,10.6,3.4,No
1293,One Year,Credit Card,DSL,No,No,Yes,Medium,No,12.7,4754.0,58761.0,1,0,44.7,3.3,No
1294,One Year,Credit Card,Fiber Optic,No,No,No,Low,No,41.4,4042.0,172374.0,2,1,94.7,2.2,No
1295,Month-to-Month,Electronic Check,DSL,No,No,No,Low,No,10.1,2123.0,20426.0,0,0,68.2,2.4,Yes
1296,Month-to-Month,Electronic Check,DSL,No,No,No,High,Yes,26.2,6169.0,169444.0,4,1,12.7,4.3,Yes
1297,One Year,Electronic Check,DSL,No,No,No,Medium,Yes,72.0,4204.0,301814.0,3,1,44.4,3.7,No
1298,One Year,Bank Transfer,Fiber Optic,No,No,No,Medium,No,49.2,4271.0,202674.0,2,1,118.4,3.2,No
1299,Month-to-Month,Bank Transfer,None,Yes,Yes,No,Low,No,11.2,7930.0,85390.0,0,2,,3.2,Yes
1300,Month-to-Month,Bank Transfer,DSL,No,No,No,Medium,No,57.8,5650.0,324723.0,2,0,58.4,4.0,No
1301,Month-to-Month,Electronic Check,None,No,Yes,No,Medium,No,15.7,5262.0,87215.0,1,3,,1.6,Yes
1302,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,High,No,0.6,1219.0,711.0,1,3,66.6,4.7,No
1303,One Year,Mailed Check,Fiber Optic,No,No,No,Medium,No,72.0,5774.0,403820.0,1,1,14.1,3.5,No
1304,Month-to-Month,Mailed Check,DSL,No,Yes,No,Medium,No,16.9,2080.0,34984.0,0,0,32.8,3.0,No
1305,Month-to-Month,Electronic Check,None,No,No,No,Medium,No,6.8,4327.0,32386.0,2,2,,4.0,No
1306,One Year,Credit Card,Fiber Optic,No,No,No,High,No,49.9,4121.0,202710.0,1,1,12.8,2.1,No
1307,Two Year,Credit Card,DSL,No,No,Yes,Low,Yes,43.6,5337.0,242088.0,2,2,35.4,2.9,No
1308,Month-to-Month,Electronic Check,DSL,No,No,No,Low,No,43.1,4664.0,211944.0,6,0,73.9,1.3,Yes
1309,Month-to-Month,Mailed Check,None,No,No,No,High,No,10.7,4201.0,47322.0,0,0,,3.1,No
1310,One Year,Credit Card,DSL,No,Yes,No,Medium,Yes,72.0,3345.0,249257.0,3,1,158.2,3.8,No
1311,Month-to-Month,Bank Transfer,DSL,No,No,No,Medium,No,42.7,3345.0,152633.0,1,0,71.0,5.0,No
1312,One Year,Bank Transfer,Fiber Optic,No,No,No,High,Yes,71.4,2463.0,175711.0,0,2,59.6,4.3,No
1313,Month-to-Month,Credit Card,DSL,Yes,No,No,Medium,No,3.5,4835.0,16828.0,2,1,70.5,2.4,Yes
1314,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,No,High,No,18.0,3751.0,68131.0,1,0,43.9,3.0,No
1315,One Year,Mailed Check,DSL,No,No,No,High,No,11.0,6583.0,68455.0,2,1,43.0,3.5,No
1316,Two Year,Credit Card,DSL,No,No,No,High,Yes,51.9,4324.0,208161.0,0,1,41.3,2.8,No
1317,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,Medium,Yes,16.1,2588.0,44905.0,1,1,8.6,2.1,No
1318,Month-to-Month,Credit Card,DSL,No,No,Yes,Medium,No,3.9,3225.0,13200.0,3,0,3.4,4.8,No
1319,One Year,Electronic Check,Fiber Optic,No,Yes,Yes,Medium,No,60.6,6784.0,445276.0,1,0,36.2,1.9,No
1320,One Year,Electronic Check,Fiber Optic,No,No,No,High,No,7.9,2872.0,22187.0,5,0,30.7,,No
1321,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,High,No,44.3,3176.0,145530.0,3,2,47.2,4.4,No
1322,Month-to-Month,Mailed Check,DSL,No,No,No,Medium,No,17.1,5610.0,101762.0,0,2,20.2,3.3,No
1323,Two Year,Bank Transfer,Fiber Optic,No,No,No,Medium,No,18.0,5190.0,100120.0,3,1,59.6,4.3,No
1324,One Year,Mailed Check,Fiber Optic,No,Yes,No,Low,Yes,36.6,3253.0,121714.0,1,4,59.4,3.1,Yes
1325,One Year,Credit Card,None,No,No,No,High,No,60.3,3381.0,207782.0,2,1,,4.2,No
1326,One Year,Credit Card,DSL,No,No,Yes,Medium,No,21.3,3203.0,69904.0,2,0,45.4,3.2,No
1327,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,No,Medium,No,10.8,3093.0,31861.0,1,0,38.0,2.6,Yes
1328,Month-to-Month,Bank Transfer,DSL,Yes,Yes,No,Medium,No,8.6,4958.0,45864.0,2,3,57.7,3.8,No
1329,Month-to-Month,Credit Card,None,No,No,No,Low,Yes,37.6,4784.0,181107.0,1,0,,3.9,Yes
1330,Two Year,Mailed Check,None,No,Yes,No,Low,Yes,4.3,2398.0,10978.0,3,2,,4.4,No
1331,Month-to-Month,Bank Transfer,DSL,Yes,Yes,No,High,No,51.4,3829.0,194815.0,2,3,121.0,3.8,No
1332,One Year,Electronic Check,DSL,Yes,No,Yes,Medium,No,18.6,7678.0,156426.0,2,1,27.2,2.4,Yes
1333,One Year,Mailed Check,DSL,No,No,No,Medium,Yes,11.2,6810.0,72958.0,2,0,47.3,3.4,Yes
1334,Two Year,Credit Card,DSL,Yes,No,No,Medium,No,29.7,5440.0,162296.0,3,1,44.6,3.8,No
1335,One Year,Mailed Check,None,No,No,No,High,No,25.1,3217.0,75082.0,2,1,,3.1,No
1336,Month-to-Month,Bank Transfer,Fiber Optic,No,No,Yes,Medium,No,58.3,3015.0,192413.0,0,2,66.9,4.6,No
1337,One Year,Credit Card,DSL,Yes,No,No,Medium,No,61.6,4137.0,259235.0,0,1,40.8,4.2,No
1338,Two Year,Mailed Check,DSL,Yes,Yes,Yes,Medium,No,31.8,3224.0,98749.0,0,3,27.9,3.4,No
1339,Month-to-Month,Electronic Check,DSL,No,Yes,Yes,Medium,No,72.0,4701.0,325454.0,4,0,49.2,1.6,No
1340,Month-to-Month,Credit Card,DSL,No,Yes,No,Low,No,35.9,3950.0,141213.0,1,2,43.8,3.0,No
1341,Month-to-Month,Electronic Check,DSL,Yes,No,No,High,No,68.8,3979.0,255635.0,2,0,100.2,,No
